2.6	2.6e-08	2.3739217	2.3739217	0.35509882
2.8	3e-07	0.1957381	0.1957381	0.53637387
2.7	2.6e-08	2.0341004	2.0341004	0.34374078
3.1	3e-08	2.1631495	2.1631495	0.33228932
4	5e-09	0.00143892	0.00143892	0.16196715
7	5e-07	5.3064928	5.3064928	0.45019192
3.1	1.5e-07	8.3022338	8.3022338	0.50144939
3.2	3e-08	1.8549874	1.8549874	0.30481127
5	5e-09	0.00071497365	0.00071497365	0.13061825	
1.4	5e-07	192.10168	192.10168	0.85216279
3.4	3e-08	1.5484302	1.5484302	0.28741299
2.7	2.4e-08	1.5618887	1.5618887	0.35951215
3.1	2e-07	1.5824008	1.5824008	0.42013081
7	1e-07	9.1989976e-05	9.1989976e-05	0.11825338
3.4	5e-08	5.9432374	5.9432374	0.34678721
7	5e-09	0.00016562432	0.00016562432	0.11247838
7	8e-08	5.7939555	5.7939555	0.40128584
3.5	3e-08	1.4237816	1.4237816	0.28071041
4	5e-07	3.487597e-22	3.487597e-22	0.8248774
5	5e-07	0		0		0
3.3	8e-08	11.83535	11.83535	0.39002106
4	5e-08	1.98933		1.98933		0.25824118
4	1e-08	0.02097041	0.02097041	0.16311649
8	e-07	1.1698661	1.1698661	0.49072451
6	1e-08	0.0051993769	0.0051993769	0.13898921
3.5	8e-08	8.806056	8.806056	0.40153378
5	1e-08	0.01001492	0.01001492	0.13484067
9	1e-08	0.00041554935	0.00041554935	0.10568929
7	5e-08	0.014437913	0.014437913	0.14845328
8	1e-07	5.8939987e-06	5.8939987e-06	0.20189458
8	5e-09	7.9596115e-05	7.9596115e-05	0.11224955
6	1e-07	0.0036943007	0.0036943007	0.2734218
6	5e-09	0.00036587407	0.00036587407	0.12520351
9	1e-07	1.2449185e-07	1.2449185e-07	0.11631321
5	1e-07	0.057569012	0.057569012	0.29960281
9	5e-08	0.00054382975	0.00054382975	0.11175354
9	5e-09	3.5841778e-05	3.5841778e-05	0.10815664
7	1e-08	0.0020073662	0.0020073662	0.10917649
8	1e-08	0.00087969885	0.00087969885	0.10150544
